Date,Product Name,Units Sold,Price,Competitor Price,Stock Available,Marketing Spend,Holiday/Seasonal Indicator,Weather Condition,Economic Indicator,Social Media Trend Score,Market Sentiment Score,Competitor Activity Score
2024-04-17,Google Pixel 8,48,902,954,195,1241,0,Sunny,0.8715266890447765,23,0.46847204730016,2
2024-04-17,OnePlus 10,7,1337,1382,321,1340,0,Sunny,1.0359721582608037,58,-0.10414394514679115,7
2024-04-17,OnePlus 11,13,1408,1367,474,591,0,Snowy,0.710977065422313,63,0.7763101402046437,6
2024-04-17,OnePlus 12,37,491,441,63,1040,0,Sunny,0.7824677623809194,71,-0.9144693193222242,5
2024-04-17,Xiaomi 12,19,1197,1287,293,1279,0,Snowy,0.9675127092293322,23,-0.10542344315371999,5
2024-04-17,Xiaomi 13,30,817,888,425,1390,0,Rainy,1.108525383815407,31,-0.7287818062936424,2
2024-04-17,Xiaomi 14,6,1198,1154,262,1043,0,Sunny,1.236878887817708,80,-0.8052557243002314,6
2024-04-17,Oppo Find X5,27,1076,1092,225,1286,0,Rainy,0.8897070629575335,82,-0.22843612340211705,2
2024-04-17,Oppo Find X6,10,719,754,358,231,0,Rainy,1.0617744202867208,48,0.4365019463387012,3
2024-04-17,Vivo X90,17,1057,1108,225,1341,0,Rainy,0.5917970657024629,50,-0.6425727398105894,2
2024-04-17,Vivo X100,27,1497,1487,251,981,0,Sunny,0.5336707615567335,23,0.619135061399289,5
2024-04-18,iPhone 14,34,1432,1503,93,626,0,Snowy,0.9961556755942137,51,-0.9624589937407897,4
2024-04-18,iPhone 14 Pro,33,1225,1295,312,653,0,Sunny,1.1025144401475973,49,0.3159659310858147,0
2024-04-18,iPhone 15,22,537,619,494,1034,0,Sunny,1.318106143387792,40,-0.09829756167494708,8
2024-04-18,iPhone 15 Pro,40,534,522,372,143,0,Snowy,0.859253180378225,38,0.2992656993027347,5
2024-04-18,Samsung Galaxy S22,17,583,615,308,894,0,Sunny,0.5373762822093481,5,0.40304055738288613,7
2024-04-18,Samsung Galaxy S23,33,1142,1211,336,932,0,Cloudy,0.9967073996266544,62,0.42596844944098233,1
2024-04-18,Samsung Galaxy S24,20,1289,1386,474,1309,0,Snowy,1.3005436724038013,64,0.8429454040979654,0
2024-04-18,Google Pixel 6,37,1056,1111,58,1441,0,Sunny,0.7306435908962517,1,-0.4346112187225739,8
2024-04-18,Google Pixel 7,36,1219,1285,491,503,0,Snowy,1.4998313187333343,42,0.5372902745215433,3
2024-04-18,Google Pixel 8,20,958,983,130,1221,0,Cloudy,0.7141652846181265,89,0.8151162855796903,4
2024-04-18,OnePlus 10,46,1428,1444,149,863,0,Cloudy,1.0277901896697688,86,0.5403416933157588,6
2024-04-18,OnePlus 11,16,1254,1233,317,266,0,Rainy,0.7697515189308998,23,0.0991118573418579,5
2024-04-18,OnePlus 12,12,356,354,192,618,0,Sunny,1.4430880632296454,24,-0.2657550865416476,8
2024-04-18,Xiaomi 12,23,1109,1138,61,1094,0,Snowy,1.4743895844654111,35,0.8707581251908196,1
2024-04-18,Xiaomi 13,12,1000,957,184,1043,0,Cloudy,0.9712444747291429,10,0.12713871631588836,6
2024-04-18,Xiaomi 14,38,766,731,55,332,0,Cloudy,1.1288286038328925,63,0.35451638599123414,0
2024-04-18,Oppo Find X5,42,514,583,190,1194,0,Sunny,1.3321096875696306,50,-0.8874308115594634,6
2024-04-18,Oppo Find X6,25,1180,1130,401,443,0,Cloudy,1.3137972739239339,13,0.924320295725412,6
2024-04-18,Vivo X90,27,441,508,266,633,0,Sunny,0.5423470965528018,28,-0.6714632667038261,5
2024-04-18,Vivo X100,19,410,448,296,170,0,Sunny,1.3647180707175248,60,0.5047531338690687,4
2024-04-19,iPhone 14,12,1231,1249,391,1110,0,Cloudy,1.4707221184109383,62,0.679971030557152,0
2024-04-19,iPhone 14 Pro,21,932,962,384,394,0,Sunny,0.8432765334712637,57,0.5632188433523178,5
2024-04-19,iPhone 15,11,1325,1353,71,593,0,Rainy,0.5525837239133486,86,-0.22553940419045726,0
2024-04-19,iPhone 15 Pro,22,1444,1501,184,414,0,Snowy,0.9481440761704243,11,-0.4481546277125459,0
2024-04-19,Samsung Galaxy S22,5,1094,1116,498,1087,0,Snowy,0.808786227658028,79,0.8347582169149239,9
2024-04-19,Samsung Galaxy S23,39,468,452,129,1427,0,Rainy,0.7828413116929104,79,-0.20295917401461838,7
2024-04-19,Samsung Galaxy S24,35,1434,1475,340,372,0,Cloudy,1.1271758705139532,8,0.48718107137109357,0
2024-04-19,Google Pixel 6,16,636,713,327,1133,0,Rainy,0.5655091734114762,10,-0.08803301905675487,2
2024-04-19,Google Pixel 7,32,582,670,199,1276,0,Rainy,0.6460475340506331,38,-0.525007601834264,5
2024-04-19,Google Pixel 8,13,1213,1224,366,273,0,Sunny,1.088338933752297,94,-0.08438776692788341,4
2024-04-19,OnePlus 10,39,1066,1100,102,1184,0,Cloudy,0.9804184004116585,86,0.05542616344713913,6
2024-04-19,OnePlus 11,5,1495,1502,261,281,0,Snowy,0.5740413415283103,37,0.7113572993851152,6
2024-04-19,OnePlus 12,20,929,913,144,1124,0,Snowy,1.2443560941929757,90,0.2678489500882426,7
2024-04-19,Xiaomi 12,9,962,989,420,224,0,Cloudy,1.1112765830661566,25,-0.13723317160882864,1
2024-04-19,Xiaomi 13,37,1304,1298,222,820,0,Rainy,0.8461765708407055,55,0.44055763683231985,5
2024-04-19,Xiaomi 14,25,1175,1167,140,489,0,Cloudy,1.2614952393082075,94,0.7328594287915258,7
2024-04-19,Oppo Find X5,33,721,754,343,1428,0,Cloudy,0.6455114412151627,49,0.45916772348001733,2
2024-04-19,Oppo Find X6,24,1351,1370,479,401,0,Sunny,1.2418724080993608,32,0.7730438772814714,3
2024-04-19,Vivo X90,42,772,850,209,461,0,Sunny,0.8910104037430094,51,-0.31200817957297344,8
2024-04-19,Vivo X100,16,1471,1442,286,709,0,Cloudy,1.0876666541328817,55,0.06306947360529258,1
2024-04-20,iPhone 14,6,593,581,278,622,1,Rainy,1.4911577402258036,20,-0.9030863586964395,7
2024-04-20,iPhone 14 Pro,46,951,902,89,1225,1,Cloudy,1.0395919523580281,45,-0.7047458830949564,7
2024-04-20,iPhone 15,8,727,768,66,437,1,Sunny,1.4227730055410106,52,-0.20381044050701647,6
2024-04-20,iPhone 15 Pro,26,416,431,213,678,1,Snowy,0.5676379729002415,72,0.01604698317190545,8
2024-04-20,Samsung Galaxy S22,9,531,510,489,954,1,Sunny,0.9835464690924894,76,-0.962324126347436,8
2024-04-20,Samsung Galaxy S23,16,449,471,144,149,1,Cloudy,0.5299581704304007,54,-0.004620289045466075,3
2024-04-20,Samsung Galaxy S24,38,1498,1568,99,545,1,Sunny,0.9390366133484187,36,0.09362118404670805,2
2024-04-20,Google Pixel 6,7,894,956,308,439,1,Cloudy,0.9390594063171548,13,-0.5211791896199771,7
2024-04-20,Google Pixel 7,25,974,991,85,1201,1,Snowy,1.3374556446713295,19,-0.19579133176582109,8
2024-04-20,Google Pixel 8,18,868,901,63,1174,1,Snowy,0.7808880505190937,57,-0.42048198820841143,8
2024-04-20,OnePlus 10,27,763,760,460,811,1,Snowy,1.281211716669512,33,0.13989092134434222,7
2024-04-20,OnePlus 11,14,1107,1064,374,166,1,Sunny,0.6941824915687791,38,0.30272178269729166,4
2024-04-20,OnePlus 12,42,900,968,179,1061,1,Cloudy,0.5299850165200064,17,-0.2582668911572792,4
2024-04-20,Xiaomi 12,44,1003,1059,313,295,1,Rainy,1.3631865213579848,98,-0.11112837074074644,4
2024-04-20,Xiaomi 13,44,1065,1057,175,1414,1,Cloudy,1.1294090704062634,53,-0.15952335178169563,4
2024-04-20,Xiaomi 14,41,1438,1488,203,452,1,Sunny,0.6412442042024702,70,0.5073723571886464,8
2024-04-20,Oppo Find X5,48,1046,1023,456,653,1,Sunny,1.1113114498424204,75,-0.9288105022909448,3
2024-04-20,Oppo Find X6,37,1171,1177,362,719,1,Sunny,0.8916340198383159,12,0.7551200275383843,7
2024-04-20,Vivo X90,41,1406,1441,229,278,1,Rainy,0.804244553696113,27,0.7900786172688501,2
2024-04-20,Vivo X100,48,742,692,84,452,1,Sunny,0.9244833059788922,43,0.8800962168082929,0
2024-04-21,iPhone 14,33,788,822,95,885,1,Cloudy,0.8592161884737733,92,0.6452488823244937,3
2024-04-21,iPhone 14 Pro,13,1095,1110,262,1454,1,Snowy,0.7605906149749488,40,0.5965493623073166,9
2024-04-21,iPhone 15,44,1359,1380,96,1053,1,Snowy,0.5051030021140931,21,0.8424927722221027,3
2024-04-21,iPhone 15 Pro,19,423,516,315,1287,1,Snowy,1.3869629288486305,94,0.5831060230065455,3
2024-04-21,Samsung Galaxy S22,36,999,999,356,232,1,Rainy,0.5759257030645887,92,-0.8941917143735858,6
2024-04-21,Samsung Galaxy S23,15,865,818,353,154,1,Sunny,1.1658206297315181,80,0.8780996430523533,2
2024-04-21,Samsung Galaxy S24,28,906,982,120,960,1,Sunny,0.8691434849638554,74,-0.09702615200662446,8
2024-04-21,Google Pixel 6,23,1142,1136,340,388,1,Sunny,0.8604328617383142,94,-0.9245974308141569,1
2024-04-21,Google Pixel 7,28,606,567,458,507,1,Sunny,0.9700353604937099,43,-0.6914270909781801,9
2024-04-21,Google Pixel 8,22,1420,1462,334,441,1,Snowy,1.3736298466854626,67,-0.9957653244902953,5
2024-04-21,OnePlus 10,14,932,1010,251,779,1,Cloudy,0.5001459393908453,75,-0.670802223416705,6
2024-04-21,OnePlus 11,13,1148,1152,475,1489,1,Rainy,0.6067256695283255,90,0.1692910122449205,2
2024-04-21,OnePlus 12,43,511,469,427,792,1,Cloudy,1.424309429032395,31,-0.8860757123467997,1
2024-04-21,Xiaomi 12,40,822,832,333,559,1,Sunny,0.6859022008983995,14,0.6830589180874675,8
2024-04-21,Xiaomi 13,40,1401,1455,442,609,1,Sunny,1.3362052820301618,95,0.8667330983912644,5
2024-04-21,Xiaomi 14,20,757,710,113,1384,1,Sunny,0.7313251745696798,29,-0.7017798880960153,1
2024-04-21,Oppo Find X5,11,1316,1413,320,1047,1,Rainy,0.6019603384152087,63,-0.4290417050601678,8
2024-04-21,Oppo Find X6,16,1003,1009,85,491,1,Sunny,0.8285452513725057,87,-0.2178061248231793,7
2024-04-21,Vivo X90,10,708,658,314,1248,1,Snowy,0.905319199747806,28,-0.41769561554603296,9
2024-04-21,Vivo X100,44,771,826,424,768,1,Cloudy,0.5905191636292096,3,-0.6185651618340662,7
2024-04-22,iPhone 14,44,758,772,412,136,0,Cloudy,0.7442980759016512,92,-0.6419210918085574,5
2024-04-22,iPhone 14 Pro,30,1451,1509,73,313,0,Rainy,1.465783255260202,95,-0.6119746476015882,0
2024-04-22,iPhone 15,29,1476,1438,342,1389,0,Rainy,0.9331510247733438,6,-0.4052320081827039,3
2024-04-22,iPhone 15 Pro,44,560,522,69,1151,0,Cloudy,1.4288447924821654,38,0.06981866514944723,0
2024-04-22,Samsung Galaxy S22,10,836,859,68,1155,0,Rainy,1.1821089343171631,43,0.01939510190859317,5
2024-04-22,Samsung Galaxy S23,18,557,518,135,687,0,Cloudy,1.217893918895851,16,0.932531913465305,2
2024-04-22,Samsung Galaxy S24,5,863,829,284,1053,0,Cloudy,1.3929358224613348,69,0.6637684386541851,4
2024-04-22,Google Pixel 6,33,1430,1401,374,1088,0,Rainy,0.5439273036109693,83,-0.7458286299748385,3
2024-04-22,Google Pixel 7,22,398,383,484,623,0,Sunny,1.0333742194344928,88,-0.17910433588443442,9
2024-04-22,Google Pixel 8,45,928,897,173,723,0,Cloudy,1.4284951938053967,96,0.4116581193928148,8
2024-04-22,OnePlus 10,14,1347,1337,466,517,0,Cloudy,1.447344231903699,87,0.4193972736687488,9
2024-04-22,OnePlus 11,9,1281,1348,336,762,0,Cloudy,0.7699729204722542,98,-0.34641282910687043,5
2024-04-22,OnePlus 12,26,592,568,50,546,0,Sunny,1.2067806742984266,79,0.26636048289073044,0
2024-04-22,Xiaomi 12,12,1327,1327,149,800,0,Rainy,0.7831348666100842,72,-0.36976514887273515,2
2024-04-22,Xiaomi 13,32,344,353,453,822,0,Sunny,1.3547820523637306,69,0.9747700049674968,0
2024-04-22,Xiaomi 14,17,867,929,159,284,0,Cloudy,1.2871450925587022,71,-0.9023822737877594,0
2024-04-22,Oppo Find X5,38,397,371,367,932,0,Cloudy,0.9369789552935811,37,-0.18706697120738514,5
2024-04-22,Oppo Find X6,34,399,494,435,426,0,Snowy,1.1374229723027085,49,-0.7924437572470984,6
2024-04-22,Vivo X90,8,932,1026,132,808,0,Cloudy,0.6324227282050664,12,0.2885474927419731,3
2024-04-22,Vivo X100,29,778,767,192,127,0,Sunny,0.7599714248615713,74,-0.3255804998779295,4
2024-04-23,iPhone 14,47,469,484,69,1022,0,Sunny,1.275941513873493,31,0.966946439721422,5
2024-04-23,iPhone 14 Pro,7,1318,1297,245,1258,0,Rainy,0.6128763284209442,33,0.7552795271712351,6
2024-04-23,iPhone 15,43,927,955,418,603,0,Rainy,0.9244908038068792,58,-0.794119562808139,8
2024-04-23,iPhone 15 Pro,35,713,680,454,1332,0,Cloudy,1.3404968730739757,88,0.4960962172401755,7
2024-04-23,Samsung Galaxy S22,19,640,665,63,1489,0,Snowy,1.1423900639604376,30,-0.4051103139026113,9
2024-04-23,Samsung Galaxy S23,44,999,1041,444,1121,0,Rainy,1.0227803606854438,52,0.16686787545531256,3
2024-04-23,Samsung Galaxy S24,14,651,669,186,1277,0,Cloudy,1.33957822751109,76,0.6776250440864939,8
2024-04-23,Google Pixel 6,34,1216,1169,194,1092,0,Cloudy,1.1200628083546562,5,-0.5614596700561802,6
2024-04-23,Google Pixel 7,47,929,920,355,638,0,Sunny,0.7994154946451709,1,0.8723656264366619,2
2024-04-23,Google Pixel 8,26,1001,982,210,182,0,Rainy,0.6859129362492632,58,-0.2791413809758354,3
2024-04-23,OnePlus 10,15,814,882,115,1114,0,Snowy,0.9486779337285698,34,-0.8448380259734283,6
2024-04-23,OnePlus 11,23,625,663,257,990,0,Rainy,0.5090604448495291,10,-0.1889630104707718,3
2024-04-23,OnePlus 12,29,409,419,216,597,0,Snowy,0.9661609490932193,41,0.3213375915997354,7
2024-04-23,Xiaomi 12,18,1386,1454,336,553,0,Snowy,0.5121783450245727,37,0.7445046796332089,4
2024-04-23,Xiaomi 13,10,1227,1258,416,963,0,Snowy,0.7512998466801655,65,-0.13909045544993925,4
2024-04-23,Xiaomi 14,10,1329,1290,181,618,0,Snowy,1.155924010899477,6,0.8886948755633917,5
2024-04-23,Oppo Find X5,31,551,538,137,369,0,Snowy,1.2756362836689905,49,0.8409177973799231,4
2024-04-23,Oppo Find X6,21,1291,1327,310,733,0,Snowy,1.467719474019253,90,-0.49783289764284744,1
2024-04-23,Vivo X90,44,804,824,281,533,0,Rainy,0.7055933208477999,72,0.919456120262139,2
2024-04-23,Vivo X100,42,1347,1349,259,718,0,Rainy,1.0858321753985996,55,0.23001948837751685,2
2024-04-24,iPhone 14,29,1108,1146,471,572,0,Cloudy,0.5915893993559068,23,-0.3874685372842026,6
2024-04-24,iPhone 14 Pro,24,1323,1407,467,494,0,Cloudy,0.6981194831866683,10,-0.2777362880608818,4
2024-04-24,iPhone 15,30,757,777,222,285,0,Snowy,1.498877111875362,79,-0.038802214302787075,4
2024-04-24,iPhone 15 Pro,39,424,502,58,1228,0,Rainy,0.7814568318373029,21,0.7629234167395265,4
2024-04-24,Samsung Galaxy S22,47,1295,1374,278,715,0,Snowy,0.9140401613139068,22,-0.8103535809132809,5
2024-04-24,Samsung Galaxy S23,40,961,1049,171,1080,0,Sunny,0.6825148310133183,55,0.6243629028723832,8
2024-04-24,Samsung Galaxy S24,28,528,505,53,433,0,Cloudy,0.7168927383229552,75,0.6885601268231136,9
2024-04-24,Google Pixel 6,8,1054,1043,303,173,0,Cloudy,1.4030946805309994,33,0.3150996503269943,2
2024-04-24,Google Pixel 7,16,1459,1414,482,238,0,Rainy,0.9838952984103833,9,0.4670570201631836,8
2024-04-24,Google Pixel 8,13,925,1008,129,564,0,Rainy,0.6739773178218491,91,-0.5917662015067466,6
2024-04-24,OnePlus 10,23,1489,1580,385,1224,0,Snowy,0.5299120307968387,16,-0.5633969302209942,7
2024-04-24,OnePlus 11,10,1481,1549,380,702,0,Sunny,1.3702050214580797,12,-0.8363586382219788,2
2024-04-24,OnePlus 12,41,602,622,372,907,0,Rainy,0.5351103691647836,44,0.6651437231625688,5
2024-04-24,Xiaomi 12,13,1421,1422,104,1150,0,Sunny,0.962554482979551,44,0.1446544698544745,3
2024-04-24,Xiaomi 13,10,603,579,209,441,0,Snowy,0.9374224327547543,95,-0.5732949870498072,7
2024-04-24,Xiaomi 14,34,1486,1553,495,1357,0,Cloudy,1.2588043828606361,47,0.1856583427793328,6
2024-04-24,Oppo Find X5,39,507,584,72,1130,0,Snowy,1.490309789277693,92,-0.3877342333410072,5
2024-04-24,Oppo Find X6,35,756,794,177,141,0,Rainy,0.7742248166005536,26,-0.6018749107400916,8
2024-04-24,Vivo X90,18,1071,1123,455,1252,0,Rainy,0.9964278124081546,62,0.2958830709706659,1
2024-04-24,Vivo X100,33,1010,1016,338,465,0,Snowy,0.5857341582503585,33,0.7554466442658738,1
2024-04-25,iPhone 14,26,1116,1144,233,954,0,Snowy,0.6955484667361135,55,0.5742686903902061,8
2024-04-25,iPhone 14 Pro,49,1224,1322,168,431,0,Sunny,0.8813778483128787,87,-0.21555224754280822,6
2024-04-25,iPhone 15,39,1373,1332,433,1214,0,Cloudy,0.8129607152148773,14,0.6148087028474998,4
2024-04-25,iPhone 15 Pro,13,1317,1305,480,1156,0,Sunny,1.395457994269472,20,-0.34257002672225356,7
2024-04-25,Samsung Galaxy S22,31,1379,1369,412,1422,0,Snowy,0.7032010490879164,11,0.11436779289116594,5
2024-04-25,Samsung Galaxy S23,23,527,582,281,499,0,Cloudy,0.8487403032720087,91,-0.05867721113464763,3
2024-04-25,Samsung Galaxy S24,27,718,727,212,606,0,Sunny,0.6894641317879103,3,-0.7392515267956148,1
2024-04-25,Google Pixel 6,48,361,437,72,1311,0,Snowy,1.3112771794789713,99,0.6685643971824178,1
2024-04-25,Google Pixel 7,48,746,716,99,997,0,Cloudy,0.9526706518385449,12,0.8497266986427083,0
2024-04-25,Google Pixel 8,49,387,373,191,1236,0,Rainy,1.2360675122288483,43,-0.31489186827501636,6
2024-04-25,OnePlus 10,48,715,778,392,482,0,Rainy,1.1105489936324198,45,-0.8668756594024867,9
2024-04-25,OnePlus 11,47,896,967,306,464,0,Rainy,0.5277108832254827,65,-0.7897773295164576,1
2024-04-25,OnePlus 12,48,1182,1208,57,1338,0,Cloudy,1.3121821253323727,86,0.5362354509781344,0
2024-04-25,Xiaomi 12,12,812,854,485,870,0,Sunny,0.7687916404816559,86,-0.9434398212892403,4
2024-04-25,Xiaomi 13,12,892,966,202,570,0,Cloudy,0.5809234423687605,7,-0.5672179597369691,2
2024-04-25,Xiaomi 14,17,978,978,311,368,0,Sunny,1.4081978890348,86,0.42009069049241465,0
2024-04-25,Oppo Find X5,5,1464,1505,240,1306,0,Rainy,1.485678404316331,70,0.3022020325093209,1
2024-04-25,Oppo Find X6,45,820,917,454,713,0,Snowy,1.3075684362783764,65,-0.13099385425402144,7
2024-04-25,Vivo X90,29,555,598,207,130,0,Snowy,0.8210089889837324,60,0.920090139432922,1
2024-04-25,Vivo X100,23,1072,1169,284,384,0,Cloudy,0.9815417084595675,68,-0.03364322924151475,1
2024-04-26,iPhone 14,45,429,384,277,286,0,Sunny,1.4009874505667095,45,-0.04691574507557483,2
2024-04-26,iPhone 14 Pro,5,1034,1001,440,515,0,Cloudy,0.6161749835467174,64,-0.7533183170372668,7
2024-04-26,iPhone 15,8,1402,1375,72,444,0,Sunny,0.9205047396519714,69,-0.3609551784173186,6
2024-04-26,iPhone 15 Pro,41,1014,1000,335,1410,0,Sunny,0.7171127465495531,26,-0.10957230211096891,4
2024-04-26,Samsung Galaxy S22,5,1317,1375,163,939,0,Snowy,1.4368937571976792,25,-0.4809122852055103,3
2024-04-26,Samsung Galaxy S23,48,854,852,229,426,0,Snowy,1.1534217837378402,17,-0.5264687053794221,5
2024-04-26,Samsung Galaxy S24,24,982,1067,348,1095,0,Cloudy,0.7624369033086779,8,-0.46240826519503253,0
2024-04-26,Google Pixel 6,19,649,681,353,973,0,Cloudy,0.5310420646331203,73,0.9594701988552521,3
2024-04-26,Google Pixel 7,37,744,781,320,1278,0,Snowy,0.9072513419959343,36,0.819168086087094,4
2024-04-26,Google Pixel 8,28,1372,1336,472,616,0,Rainy,1.4360484158946867,44,0.03261798684823081,1
2024-04-26,OnePlus 10,44,1316,1401,287,186,0,Snowy,0.6327494505810004,36,-0.7081163283908891,9
2024-04-26,OnePlus 11,8,897,953,381,136,0,Snowy,1.0884326619687137,81,-0.05384766887288106,6
2024-04-26,OnePlus 12,42,957,952,252,1290,0,Rainy,1.1844806325272281,85,0.012098422782256701,6
2024-04-26,Xiaomi 12,19,1072,1134,438,988,0,Rainy,1.0824050430661483,33,-0.4243706179119757,4
2024-04-26,Xiaomi 13,49,1291,1300,486,1113,0,Cloudy,1.3155265916908596,81,-0.7505155844912963,5
2024-04-26,Xiaomi 14,43,521,482,226,1126,0,Cloudy,0.7561688707594089,26,-0.051742219743014184,4
2024-04-26,Oppo Find X5,29,1182,1158,320,257,0,Cloudy,1.3074251835419408,52,-0.10251112978248411,7
2024-04-26,Oppo Find X6,15,377,437,263,1325,0,Snowy,1.0408848315285244,5,-0.238959054636402,3
2024-04-26,Vivo X90,15,1438,1422,468,1188,0,Rainy,1.0452513248552422,48,0.3467564966498684,4
2024-04-26,Vivo X100,43,378,476,215,599,0,Snowy,1.215107863050268,22,-0.3201388890715038,5
2024-04-27,iPhone 14,42,730,680,347,423,1,Rainy,0.6929910704002514,24,0.8579891273842446,8
2024-04-27,iPhone 14 Pro,11,1202,1234,288,1274,1,Snowy,1.2069654703588821,71,-0.45616118414585594,6
2024-04-27,iPhone 15,7,1395,1421,446,1085,1,Snowy,1.0558086920513565,2,0.15213848742221714,0
2024-04-27,iPhone 15 Pro,6,1468,1428,310,937,1,Cloudy,1.4294041996488014,62,-0.553151425784731,0
2024-04-27,Samsung Galaxy S22,35,974,1008,136,403,1,Cloudy,0.9847967607379,64,0.5447495520738996,0
2024-04-27,Samsung Galaxy S23,11,888,955,133,1221,1,Cloudy,1.0933757036447747,29,-0.2512338292490417,5
2024-04-27,Samsung Galaxy S24,28,582,631,327,1169,1,Sunny,0.7629061868942519,32,0.759290501491845,8
2024-04-27,Google Pixel 6,10,1253,1222,53,1133,1,Cloudy,0.8567850453979742,5,0.5781055965786934,3
2024-04-27,Google Pixel 7,31,1336,1360,422,1452,1,Snowy,1.1103467157302607,65,0.9556391973852894,1
2024-04-27,Google Pixel 8,15,940,894,460,106,1,Rainy,0.6486213490706455,0,0.9960700313820063,1
2024-04-27,OnePlus 10,8,1392,1491,459,1447,1,Cloudy,0.6057862343607192,76,-0.7163231107092825,3
2024-04-27,OnePlus 11,30,545,496,144,789,1,Cloudy,0.9505156190916857,40,0.5851118441982335,3
2024-04-27,OnePlus 12,41,365,406,233,298,1,Cloudy,0.9374400948560725,85,0.5575360325711438,7
2024-04-27,Xiaomi 12,40,1196,1243,309,198,1,Sunny,0.9438314747171972,4,0.9237482143971192,0
2024-04-27,Xiaomi 13,47,903,966,316,382,1,Sunny,1.361665985241535,94,-0.421180460758114,3
2024-04-27,Xiaomi 14,25,1435,1439,85,1278,1,Snowy,0.7706931117316929,92,0.3806424903599317,8
2024-04-27,Oppo Find X5,12,1142,1216,450,338,1,Sunny,1.3921913354684843,82,0.975458893052968,9
2024-04-27,Oppo Find X6,32,784,812,212,1160,1,Cloudy,0.7644793452526029,87,-0.9283854043850333,0
2024-04-27,Vivo X90,39,1319,1386,365,499,1,Sunny,0.9615435588271707,43,0.40378628224061086,9
2024-04-27,Vivo X100,9,626,695,135,376,1,Cloudy,1.2157818171696402,41,-0.8464178878779629,8
2024-04-28,iPhone 14,17,982,1014,423,1317,1,Snowy,1.3758845130934276,0,-0.1263233464321336,1
2024-04-28,iPhone 14 Pro,27,316,351,212,619,1,Snowy,1.3429321457607186,6,-0.5093092536369417,2
2024-04-28,iPhone 15,28,396,441,398,676,1,Cloudy,0.6823307613317768,28,-0.45033740184482784,2
2024-04-28,iPhone 15 Pro,11,458,516,291,1311,1,Snowy,1.268700990854346,60,0.8416758397685966,2
2024-04-28,Samsung Galaxy S22,14,1392,1428,378,1220,1,Rainy,1.1054560672496068,96,0.0962197850260127,3
2024-04-28,Samsung Galaxy S23,30,1230,1317,80,568,1,Rainy,1.19437148153335,73,0.5185741820034886,8
2024-04-28,Samsung Galaxy S24,21,635,683,108,831,1,Cloudy,0.7707282636532402,24,0.7351958424303899,6
2024-04-28,Google Pixel 6,30,1241,1333,371,1465,1,Rainy,0.562623969114932,22,-0.7567903314802185,7
2024-04-28,Google Pixel 7,38,876,930,385,1340,1,Snowy,0.6020109602823615,86,-0.5229840379611792,8
2024-04-28,Google Pixel 8,20,745,706,136,683,1,Cloudy,0.8552021360095151,79,0.7070484597783437,1
2024-04-28,OnePlus 10,21,949,993,60,747,1,Cloudy,0.9230519230220289,32,0.2671044547095911,2
2024-04-28,OnePlus 11,17,863,822,219,264,1,Cloudy,1.2760234732162268,36,0.4426537581311627,3
2024-04-28,OnePlus 12,44,585,598,372,1399,1,Rainy,1.2528841740747003,26,-0.6488614691173669,2
2024-04-28,Xiaomi 12,45,350,396,129,446,1,Cloudy,1.4985728383892103,87,-0.513326229591772,8
2024-04-28,Xiaomi 13,49,753,732,139,1419,1,Cloudy,1.462715734090869,10,0.26741290932438444,0
